caseNumber,caseStatus,caseSubmitted,decisionDate,employerName,jobTitle,socCode,socTitle,fullTimePosition,wageFrom,wageTo,wageUnit,prevailingWage,pwUnit,worksiteCity,worksiteState,worksitePostalCode,annualizedWage,sourceFile
I-200-26103-784121,Certified,,2026-04-20T00:00:00,"Netflix, Inc.",Creative Tech Researcher,15-2051.00,Data Scientists,Y,73174,,Year,73174,Year,Los Angeles,CA,90028,73174,FY2026_Q3
I-200-26103-784126,Certified,,2026-04-20T00:00:00,"Netflix, Inc.",Network Engineer,15-1241.00,Computer Network Architects,Y,218171,,Year,218171,Year,Los Gatos,CA,95032,218171,FY2026_Q3
I-200-26103-784129,Certified,,2026-04-20T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,187741,,Year,187741,Year,Los Gatos,CA,95032,187741,FY2026_Q3
I-200-26103-784136,Certified,,2026-04-20T00:00:00,"Netflix, Inc.",Analytics Engineer,15-2051.00,Data Scientists,Y,101712,,Year,101712,Year,Los Angeles,CA,90028,101712,FY2026_Q3
I-200-26103-784138,Certified,,2026-04-20T00:00:00,"Netflix, Inc.",Support Solutions Engineer,15-1252.00,Software Developers,Y,149365,,Year,149365,Year,Los Gatos,CA,95032,149365,FY2026_Q3
I-200-26103-784319,Certified,,2026-04-20T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,187741,,Year,187741,Year,Los Gatos,CA,95032,187741,FY2026_Q3
I-200-26103-784396,Certified,,2026-04-20T00:00:00,"Netflix, Inc.",Data Scientist,15-2051.00,Data Scientists,Y,174304,,Year,174304,Year,Los Gatos,CA,95032,174304,FY2026_Q3
I-200-26103-784420,Certified,,2026-04-20T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,149365,,Year,149365,Year,Los Gatos,CA,95032,149365,FY2026_Q3
I-200-26103-785644,Certified,,2026-04-20T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,226138,,Year,226138,Year,Los Gatos,CA,95032,226138,FY2026_Q3
I-200-26105-797333,Certified,,2026-04-22T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,212202,,Year,212202,Year,Seattle,WA,98104,212202,FY2026_Q3
I-200-26105-797483,Certified,,2026-04-22T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,264514,,Year,264514,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26105-797528,Withdrawn,,2026-04-15T00:00:00,"Netflix, Inc.",Reliability Engineer,15-1252.00,Software Developers,Y,212202,,Year,149240,Year,Seattle,WA,98104,,FY2026_Q3
I-200-26105-798927,Certified,,2026-04-22T00:00:00,"Netflix, Inc.",Reliability Engineer,15-1252.00,Software Developers,Y,149240,,Year,149240,Year,Seattle,WA,98104,149240,FY2026_Q3
