reqId,title,company,hiringOrg,timeType,postedOn,startDate,postingAgeDays,primaryLocation,nLocations,locations,remoteFlag,stateCodes,country,questionnaireId,similarJobsCount,description,descriptionLength,url,detailError,linkedinUrl,linkedinPostedDate,numApplicants,applicantLabel,dateDeltaDays,corroborationStatus,matchMethod,firstSeenDate,corroboratedOn,dumpDate,endDate,daysOnMarket,daysOnMarketBasis,censored,repostCount,lastResetDate,applicationDeadline,daysLeftToApply,workerSubType,jobFamilyGroup,earliestEvidenceDate,crossSourceRepostEvidence,applicantCensored,h1bFilings,h1bWageP25,h1bWageP50,h1bWageP75,h1bMatchBasis,h1bMatchTitle
3b95e222-3cbb-498a-b92e-12b7a72e81ff,Class A Truck Driver,plus-2,plus-2,Full time,Posted 430 Days Ago,,,"Dallas, Texas",1,"Dallas, Texas",false,,United States,,0,"About PlusAI

PlusAI is a Physical AI company pioneering AI-based virtual driver software for factory-built autonomous trucks. Headquartered in Silicon Valley with operations in the United States and Europe, Plus was named by Fast Company as one of the World’s Most Innovative Companies. Partners including TRATON GROUP’s Scania, MAN, and International brands, Hyundai Motor Company, Iveco Group, Bosch, and DSV are working with Plus to accelerate the deployment of next-generation autonomous trucks. If you’re ready to make a huge impact and drive the future of autonomy, Plus is looking for talented individuals to join its fast-growing teams.",645,https://jobs.lever.co/plus-2/3b95e222-3cbb-498a-b92e-12b7a72e81ff,,https://www.linkedin.com/jobs/view/4352597380,2026-05-22,49,49 applicants,,matched,title,2026-09-24,2026-09-24T23:33:16,2026-09-24,,125,startDate+linkedin,true,0,,,,,Vehicle Operations,2026-05-22,,false,,,,,,
cd1e5dca-104e-4429-af74-ee6da17596cb,Data Engineer (SE / Sr SE),plus-2,plus-2,Full time,Posted 45 Days Ago,,,"Santa Clara, CA",1,"Santa Clara, CA",false,,United States,,0,"Knowing how well our virtual driver drives — and why it fell short — is what lets us ship with confidence. In this role, you will own that loop end to end: the metrics that quantify driving performance, the pipelines that compute them at fleet scale, the analysis that turns them into judgments about autonomy behavior — including where on the map that behavior changes — the data and tooling that gate software releases, and the agentic workflows that take a detected issue from triage to a proposed fix. You will work primarily in Python across large-scale data processing, geospatial analytics, evaluation frameworks, and LLM-powered automation. We welcome engineers from data engineering, analytics, geospatial, evaluation, or robotics backgrounds; prior autonomous-vehicle experience is helpful but not required.

We are open to candidates at either the Engineer or Software Engineer level. Level will be determined by experience, technical depth, scope of ownership, and demonstrated impact. You do not need experience with every technology in our stack; we value strong fundamentals, ownership, and the ability to learn.

Responsibilities:

•

Define and compute driving performance metrics — covering safety, comfort, progress, interventions, and compliance — and build the scalable pipelines that evaluate them consistently across fleet and simulation data

•

Analyze road-test and simulation data in depth to identify trends, regressions, and anomalies in autonomy behavior, and turn them into clear findings that engineering teams act on

•

Build geospatial analytics over fleet driving data: map-matched metrics, route and corridor performance, location-based clustering of events and issues, and geographic coverage analysis that shows where the virtual driver performs well and where it struggles

•

Build the data foundations and tooling for release management, including release-over-release comparisons, readiness and gating criteria, and traceable evidence supporting release decisions

•

Build AI agentic workflows that triage detected issues at scale — clustering and deduplicating failures, attributing root cause, routing to the right owners, and proposing fixes with supporting evidence for engineering review

•

Ensure that your work is performed in accordance with the company's Quality Management System (QMS) requirements and contribute to continuous improvement efforts",2402,https://jobs.lever.co/plus-2/cd1e5dca-104e-4429-af74-ee6da17596cb,,https://www.linkedin.com/jobs/view/4449882322,2026-09-23,200,Over 200 applicants,,matched,title,2026-09-24,2026-09-24T23:32:48,2026-09-24,,1,startDate+linkedin,true,0,,,,,Data Infrastructure,2026-09-23,,true,,,,,,
07df4477-576f-467a-8877-8cc80f6cd584,"Director, Corporate & Securities Counsel",plus-2,plus-2,Full time,Posted 254 Days Ago,,,"Santa Clara, CA",1,"Santa Clara, CA",false,,United States,,0,"PlusAI is a Physical AI company pioneering AI-based virtual driver software for factory-built autonomous trucks. Headquartered in Silicon Valley with operations in the United States and Europe, Plus was named by Fast Company as one of the World’s Most Innovative Companies. Partners including TRATON GROUP’s Scania, MAN, and International brands, Hyundai Motor Company, Iveco Group, Bosch, and DSV are working with Plus to accelerate the deployment of next-generation autonomous trucks. If you’re ready to make a huge impact and drive the future of autonomy, Plus is looking for talented individuals to join its fast-growing teams.",631,https://jobs.lever.co/plus-2/07df4477-576f-467a-8877-8cc80f6cd584,,,,,,,no_match,,2026-09-24,,2026-09-24,,,,true,0,,,,,Legal,,,false,,,,,,
5aa0b004-2f43-4550-acd3-2387a77fec07,"Director, SEC Reporting and Technical Accounting",plus-2,plus-2,Full time,Posted 255 Days Ago,,,"Santa Clara, CA",1,"Santa Clara, CA",false,,United States,,0,"We are seeking an accomplished Director, SEC Reporting & Technical Accounting to build and lead our external reporting function. This critical role requires a strategic leader with deep expertise in US GAAP, SEC regulations, and experience specifically with reporting tools like DFIN (Donnelley Financial Solutions). The successful candidate will own the entire external reporting process, develop robust internal controls and processes, and collaborate extensively across legal, finance, and executive teams.",509,https://jobs.lever.co/plus-2/5aa0b004-2f43-4550-acd3-2387a77fec07,,,,,,,no_match,,2026-09-24,,2026-09-24,,,,true,0,,,,,Finance and Accounting,,,false,,,,,,
f575435f-3b4d-4740-a1ba-6c313afb70fb,Engineering Manager - Simulation and Verification,plus-2,plus-2,Full time,Posted 84 Days Ago,,,"Santa Clara, CA",1,"Santa Clara, CA",false,,United States,,0,"Role Overview

As an Engineering Manager for the Simulation & Verification team at Plus.ai, you will lead the development and scaling of our autonomous driving simulation platform. You will be responsible for orchestrating the infrastructure, tools, and workflows that allow our autonomous trucks to be tested safely and efficiently in virtual environments. This role sits at the intersection of infrastructure engineering, robotics simulation, and data analytics, directly enabling our AV roadmap.",498,https://jobs.lever.co/plus-2/f575435f-3b4d-4740-a1ba-6c313afb70fb,,https://www.linkedin.com/jobs/view/4434588186,2026-09-23,36,36 applicants,,matched,title,2026-09-24,2026-09-24T23:32:56,2026-09-24,,1,startDate+linkedin,true,0,,,,,Simulation & Verification,2026-09-23,,false,,,,,,
2af29134-9fe8-45e5-80e4-a3fee19f2d7c,Field Service Engineer,plus-2,plus-2,Full time,Posted 259 Days Ago,,,"Dallas, Texas",1,"Dallas, Texas",false,,United States,,0,"As a Field Service Engineer, you will leverage your experience and knowledge to help continue building the Field Engineering team’s processes and procedures that integrate and maintain Plus’s autonomous vehicle technology on internal and customer vehicles. The role supports autonomous vehicle testing and deployment with a comprehensive focus on remote monitoring, real-time intervention, and data logging. You will provide hands-on vehicle readiness for complex demo drives and fleet maintenance activities. Specifically, you will support testing by riding in the vehicle to actively monitor system performance and sensor health, execute live testing and mileage accumulation, rapidly troubleshoot issues that arise in the field, and document all findings through daily reports and actionable engineering tickets for cross-functional teams.",842,https://jobs.lever.co/plus-2/2af29134-9fe8-45e5-80e4-a3fee19f2d7c,,https://www.linkedin.com/jobs/view/4353170231,2026-05-22,178,178 applicants,,matched,title,2026-09-24,2026-09-24T23:33:15,2026-09-24,,125,startDate+linkedin,true,0,,,,,Field Engineering,2026-05-22,,false,,,,,,
6844904b-ccbf-41ba-924c-6a5d8ba572d5,Functional Safety Manager,plus-2,plus-2,Full time,Posted 1011 Days Ago,,,"Santa Clara, CA",1,"Santa Clara, CA",false,,United States,,0,"Plus is looking for a functional safety manager specializing in vehicle embedded control software systems. In this role, you will directly influence how our autonomous system achieves higher levels of autonomy with robustness and industry leading safety. You will be responsible for collecting and analyzing customer requirements and defining the functional safety goals for the autonomous system. You will conduct various safety reviews, evaluating the design robustness across the defined operating scenarios and conditions that our trucks can encounter. Additionally, this role interacts with various engineering teams to maintain interfaces and refine requirements for software systems.",690,https://jobs.lever.co/plus-2/6844904b-ccbf-41ba-924c-6a5d8ba572d5,,https://www.linkedin.com/jobs/view/3791467616,2026-05-19,131,131 applicants,,matched,title,2026-09-24,2026-09-24T23:32:52,2026-09-24,,128,startDate+linkedin,true,0,,,,,Functional Safety,2026-05-19,,false,,,,,,
655f34e1-8acf-4cef-8589-692ded655d54,"Manager, Digital Content & Storytelling",plus-2,plus-2,Full time,Posted 65 Days Ago,,,"Santa Clara, CA",1,"Santa Clara, CA",false,,United States,,0,"Build PlusAI's presence across social and digital, and help make it a company people recognize and follow. This is a builder role. You will define how PlusAI shows up across the platforms where our audiences spend their time, then build the content and community to back it up.

You will work across Marketing, Communications, Investor Relations, and executive leadership to shape how a broad audience, investors included, understands PlusAI's technology, progress, and opportunity. A lot of the job is taking dense technical, business, and financial material and making it clear and worth someone's time. Comfort with investment concepts is a real asset here, though this is not an investor-only role.",702,https://jobs.lever.co/plus-2/655f34e1-8acf-4cef-8589-692ded655d54,,https://www.linkedin.com/jobs/view/4444252368,2026-09-03,200,Over 200 applicants,,matched,title,2026-09-24,2026-09-24T23:33:06,2026-09-24,,21,startDate+linkedin,true,0,,,,,Investor Relations,2026-09-03,,true,,,,,,
647198d9-cb9d-4071-b62f-07b4e29456a5,"Manager, Retail Investor Relations & Engagement",plus-2,plus-2,Full time,Posted 65 Days Ago,,,"Santa Clara, CA",1,"Santa Clara, CA",false,,United States,,0,"Your Mission
Own how PlusAI connects with retail investors.
Physical AI and trucks that drive themselves are some of the best stories in AI right now, and you get to tell that
story to the people investing their own money. Your job is to earn their attention and keep it. Social media,
podcasts, blogs, video, live events, whatever works. Grab eyeballs, build a following, and turn that following into
an informed community that understands the business.
There is no playbook here and nothing to maintain. You are starting this function from scratch and deciding how it
runs. You will report directly to the CFO",611,https://jobs.lever.co/plus-2/647198d9-cb9d-4071-b62f-07b4e29456a5,,https://www.linkedin.com/jobs/view/4444253288,2026-09-04,25,among first 25,,matched,title,2026-09-24,2026-09-24T23:33:03,2026-09-24,,20,startDate+linkedin,true,0,,,,,Investor Relations,2026-09-04,,true,,,,,,
0c342721-601c-4466-b503-5b18438064c2,Perception Validation Engineer,plus-2,plus-2,Full time,Posted 52 Days Ago,,,"Santa Clara, CA",1,"Santa Clara, CA",false,,United States,,0,"As a Perception Validation Engineer, you will be responsible for defining, developing, and executing the validation strategies that ensure our autonomous vehicles (AVs) perceive the world with absolute accuracy and reliability.

You will sit at the intersection of cutting-edge AI and rigorous systems engineering. Your mission is to design automated pipelines, establish performance metrics, and build the testing frameworks necessary to ruthlessly evaluate our machine learning models (BEV based) against real-world edge cases. If you love breaking complex AI systems to make them unbreakably safe, this role is for you.",622,https://jobs.lever.co/plus-2/0c342721-601c-4466-b503-5b18438064c2,,https://www.linkedin.com/jobs/view/4446266763,2026-09-16,108,108 applicants,,matched,title,2026-09-24,2026-09-24T23:32:40,2026-09-24,,8,startDate+linkedin,true,0,,,,,Perception,2026-09-16,,false,,,,,,
