reqId,title,company,hiringOrg,timeType,postedOn,startDate,postingAgeDays,reqYear,primaryLocation,nLocations,locations,remoteFlag,stateCodes,country,questionnaire,similarJobsCount,description,descriptionLength,url,detailError,linkedinUrl,linkedinPostedDate,numApplicants,applicantLabel,dateDeltaDays,corroborationStatus,matchMethod,firstSeenDate,corroboratedOn,dumpDate,endDate,daysOnMarket,daysOnMarketBasis,censored,repostCount,lastResetDate,applicationDeadline,daysLeftToApply,workerSubType,jobFamilyGroup
JR2019870,"Senior Systems Software Engineer, Data Center Platform Enablement",NVIDIA,2100 NVIDIA USA,Full time,Posted Yesterday,2026-09-06,7,2019,"US, CA, Santa Clara",1,"US, CA, Santa Clara",False,CA,United States of America,True,5,"NVIDIA’s invention of the GPU in 1999 fueled the growth of the PC gaming market, redefined modern computer graphics, and revolutionized parallel computing. More recently, GPU deep learning ignited modern deep learning — the next era of computing — with the GPU acting as the brain of computers, robots, and self-driving cars that can perceive and understand the world. Today, we are increasingly known as “the AI computing company.” We're looking to grow our company and establish teams with the most thoughtful people in the world. Are you ready to change the next generation of computing? Join us at the forefront of technological advancement.

NVIDIA data center systems have become core to NVIDIA's rapidly growing enterprise and cloud provider businesses. These platforms bring together the full power of NVIDIA GPUs, NVIDIA NVLink, NVIDIA Networking, NVIDIA Data Center CPUs, and a fully optimized NVIDIA AI and HPC software stack. We are seeking an excellent Senior System Engineer to work on bring up, integration, validation and troubleshooting for compute tray platforms of GPU Racks — ensuring servers are fully functional and validated as per requirement before mass deployment in data centers.

What you’ll be doing:

•
Working with a global team of architects and developers on NVIDIA AI server system (CPU, GPU, Memory, NIC, PCIe, NVMe SSD, Cooling, etc.) designs.

•
Working closely with hardware teams to influence hardware system design, reviewing schematics and board design to ensure speed of light execution.

•
Using simulation and emulation to left-shift early design and initiate new concepts and innovations.

•
Hands on debug and support of early server prototypes bring-up and power on test debug in datacenter system labs.

•
Factory and Manufacturing support: Support manufacturing flows, firmware updates, and diagnostic procedures. Ensure BOM change signoff and process optimization.

•
Issue Resolution & Customer Support: Drive root cause analysis and resolution of bring-up failures. Collaborate with partners, ODMs, and customers for technical support.

•
Working with design architects to come up with proper diagnostic test tools and automation for qualifying the early system software and firmware stack.

What we need to see:

•
Strong experience of computer system and firmware architecture and design for server products. Experience with CPLD or FPGA design and RTL.

•
Solid experience of end-to-end delivery of high-end enterprise server products from definition to customer deployment.

•
Solid understanding of low-level interfaces between SBIOS, BMC and OS like I2C/SPI/PCIe/JTAG etc. System boot and initialization, PCIe enumeration, high speed I/O at platform level for enterprise systems.

•
Experience on working closely with HW teams, ODMs and vendors to introduce and support server platforms. Experience with C/C++ development, bash/python for scripting, and solid hands-on debugging skills in embedded Linux operating environments.

•
Experience on using simulation such as QEMU and emulation tools to perform validation of early design work. Experience with accelerating design and debug by using AI tools.

•
You should possess excellent written and oral communication skills, good work ethics, high sense of teamwork, love to produce quality work and commitment to finish your tasks every single day.

•
You are a self-starter who loves to find creative solutions to exciting problems.

•
Bachelor’s Degree or higher in Electrical Engineering or Computer Science (or equivalent experience), and 8+ years of experience, with demonstrated strong ability as individual contributor.

Ways to stand out from the crowd:

•
Experience with early design and power on debug

•
Proven leader who is willing to tackle challenging issues and work in a fast-paced environment

NVIDIA is considered one of the technology world’s most desirable employers. We have some of the most forward-thinking and hardworking people on the planet working for us. If you are creative and autonomous, we want to hear from you!

Your base salary will be determined based on your location, experience, and the pay of employees in similar positions. The base salary range is 184,000 USD - 287,500 USD for Level 4, and 224,000 USD - 356,500 USD for Level 5.

You will also be eligible for equity and benefits.

Applications for this job will be accepted at least until September 10, 2026.

This posting is for an existing vacancy.

NVIDIA uses AI tools in its recruiting processes.

NVIDIA is committed to fostering an inclusive work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law.",4959,https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-Systems-Software-Engineer--Data-Center-Platform-Enablement_JR2019870,,,,,,,no_match,,2026-09-13,,2026-09-13,,7,startDate,true,0,,2026-09-10,-3,Regular Employee,Engineering
JR2024972,Senior Systems Software Engineer- EDA Infrastructure,NVIDIA,2100 NVIDIA USA,Full time,Posted Yesterday,2026-09-08,5,2024,"US, CA, Remote",6,"US, CA, Remote; US, MA, Westford; US, TX, Austin; US, WA, Remote; US, Remote; US, NC, Durham",True,CA;MA;TX;WA;NC,United States of America,True,5,"NVIDIA is looking for a Systems & Software Engineer interested in building and running reliable large scale infrastructure platform services. In this role you will create and support automation that manages infrastructure, as part of our organization running EDA platforms atop of NVIDIA hardware.

What you’ll be doing:

•
Design, build, deploy, and run infrastructure services & manage the software life cycle in scope to meet our business goals

•
Build and maintain automation to eliminate manual toil and scale output without scaling effort

•
Participate in the definition of our internal facing service level objectives and error budgets as part of our overall observability strategy

•
Practice sustainable blameless incident prevention and incident response while being a member of an on-call rotation

•
Consult with and provide consultation for peer teams on systems design best practices

What we need to see:

•
BS degree in Computer Science or a related technical field involving coding (e.g., physics or mathematics) or equivalent experience

•
Experience coding in Python and/or Go. Note: you must be able to produce code without AI assistance during the interview process.

•
Experience with infrastructure automation and distributed systems design

•
Experience developing tools for running large scale private or public cloud systems in production

•
In depth knowledge of Linux systems and Containers

•
A track record showing a good balance between initiating your own projects, convincing others to collaborate with you and collaborating well on projects initiated by others.

•
8+ years of relevant experience

Ways to stand out from the crowd:

•
Systematic problem-solving approach, coupled with strong communication skills and a sense of ownership and drive. Experience accelerating positive impact to the business using coding assistant(s), MCP servers, or AI agents

•
In-depth knowledge of networking and storage technologies. Orchestrating existing automated and manual processes using Continuous Integration and/or workflow engines

•
Experience with duplicating or emulating existing complex production infrastructure into staging/test environments. Experience working with or developing bare metal as a service (BMaaS) associated systems

•
Experience working with or developing multi-cloud infrastructure services and running private or public cloud systems based on one or more of Kubernetes, OpenStack, Docker or Slurm. Experience working with Nvidia GPU-based systems

NVIDIA is leading the way in groundbreaking developments in Artificial Intelligence, High-Performance Computing, and Visualization. Our invention serves as the visual cortex of modern computers and is at the heart of our products and services. Our work opens up new universes to explore, enables amazing creativity and discovery, and powers what were once science fiction inventions from artificial intelligence to autonomous cars. NVIDIA is seeking exceptional individuals like you to help us drive the next wave of artificial intelligence.

NVIDIA is considered one of the technology world’s most desirable employers. We have some of the most forward-thinking and hardworking people on the planet working for us. If you are creative and autonomous, we want to hear from you!

Your base salary will be determined based on your location, experience, and the pay of employees in similar positions. The base salary range is 184,000 USD - 287,500 USD for Level 4, and 224,000 USD - 356,500 USD for Level 5.

You will also be eligible for equity and benefits.

Applications for this job will be accepted at least until September 12, 2026.

This posting is for an existing vacancy.

NVIDIA uses AI tools in its recruiting processes.

NVIDIA is committed to fostering an inclusive work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law.",4187,https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Remote/Senior-Systems-Software-Engineer--EDA-Infrastructure_JR2024972-1,,https://www.linkedin.com/jobs/view/4459910658,2026-09-02,25,among first 25,-6,matched,reqId,2026-09-13,2026-09-10T01:51:44.680577,2026-09-13,,5,startDate,true,1,,2026-09-12,-1,Regular Employee,Engineering
JR2018037,"Distinguished Engineer, Storage – AI Cloud",NVIDIA,2100 NVIDIA USA,Full time,Posted Yesterday,2026-09-02,11,2018,"US, CA, Santa Clara",1,"US, CA, Santa Clara",False,CA,United States of America,True,5,"NVIDIA has been transforming computer graphics, PC gaming, and accelerated computing for more than 25 years. It’s a unique legacy of innovation that’s fueled by great technology—and amazing people. Today, we’re tapping into the unlimited potential of AI to define the next era of computing. An era in which our GPU acts as the brains of computers, robots, and self-driving cars that can understand the world. Doing what’s never been done before takes vision, innovation, and the world’s best talent. As an NVIDIAN, you’ll be immersed in a diverse, supportive environment where everyone is inspired to do their best work. Come join the team and see how you can make a lasting impact on the world.

AI Cloud Data Storage

NVIDIA DGXC Storage org handles some of the fastest training and inference tasks. Every GPU cycle depends on a storage platform built to keep tens of thousands of accelerators continuously busy. It maintains exabytes of data securely and powers the largest AI workloads worldwide across cloud, neocloud, and on-prem setups. With the growth of accelerated computing, storage is essential. It can make the difference between effective GPU use and wasted potential and between launching a frontier model on time or missing the deadline by months. We seek a Distinguished Engineer to lead NVIDIA's storage strategy for AI Cloud across the Neocloud Provider (NCP) and Cloud Service Provider (CSP) ecosystem. You will direct the architecture of high-performance parallel file systems, object stores, and block storage at exabyte scale. You will stay hands-on, collaborating with engineers, SREs, partners, and storage vendors. You will apply NVIDIA's AI tools to increase your productivity and that of those you impact. This is a distinctive prospect to establish the storage framework of the AI era at the company that introduced accelerated computing.

What you'll be doing:

•
Lead the multi-year technical plan for AI Cloud Storage expansion across NCPs — determine the reference architecture, capabilities, performance and durability SLOs, qualification methodology, and roadmap for the high-performance file, object, and block storage that each NCP must offer to qualify for NVIDIA GPU allocation.

•
Serve as the chief storage architect with deep hands-on involvement. Lead key reviews of storage builds and investigate root causes of complex production problems. Develop prototype reference implementations to minimize risks in new initiatives. Make final technical decisions on NCP storage deliveries using measurable SLOs. Apply AI tools heavily to amplify your technical influence throughout the program.

•
Define the standard for ""production-ready"" in NCP storage, including durability and availability SLOs measured in 9s. Ensure sustained efficiency per TiB, observability, blast-radius containment, and reduced operational toil. Influence GPU delivery gating by requiring AI Cloud to accept GPU capacity only after verifying storage-focused ancillary services.

•
Develop and guide the architectural direction by working closely with collaborators in training, inference, and accelerated-computing product lines. Coordinate with site-reliability, operations, networking, and security colleagues. Work together with external cloud providers, neocloud operators, and storage vendors to align on a common architecture.

•
Develop the open-source path forward for AI storage. Establish and guide an open-source strategy that broadens the AI storage ecosystem. Advocate for a GitHub-first, security-first stance. Engage deeply with upstream open-source communities. Formalize the APIs, SDKs, and protocols allowing partners and the industry to build, integrate, and create with NVIDIA at the AI storage level.

•
Lead an engineering culture centered on AI tools. Regularly use modern AI coding and agentic tools in your daily tasks. Show what 10× engineering means at NVIDIA. Distribute patterns, prompts, and evaluation harnesses across the storage organization.

•
Partner with peer Distinguished and Principal storage architects across the organization to tackle the most difficult, long-term technical challenges. Make automation the only acceptable solution for infrastructure management tasks like live software upgrades, node and drive replacements, capacity rebalancing, cross-DC data movement, and dataset lifecycle. Establish root-cause analysis and corrective action rigor on every major incident. Design the storage layer for workloads spanning the next several GPU generations, including disaggregated inference with storage-backed KV caching, large-scale write-once-read-many inference patterns, exabyte regional object stores, and cross-DC dataset versioning and copy management.

•
Mentor and develop senior, principal, and distinguished engineers across the storage organization and nearby business units. Raise the technical bar broadly. Represent NVIDIA externally in standards bodies, open-source communities, customer briefings, and industry forums (FAST, SC, OCP, SNIA, Linux Storage Summit).

What we need to see:

•
BS, MS, or PhD in Computer Science, Electrical Engineering, or a related field — or equivalent experience.

•
A minimum of 18+ years of practical engineering experience in storage technology is needed. This involves extensive involvement with a high-performance parallel file system like Lustre, GPFS / Spectrum Scale, WEKA, VAST, BeeGFS, DAOS, or its equivalent, handling data at multi-petabyte scale. Candidates must also have wide-ranging expertise in object storage (S3 / Swift-class) and block storage (NVMe-oF, NVMesh-class, iSCSI).

•
A track record of crafting and managing storage platforms at exabyte scale for performance-critical workloads — AI training, HPC, video, or hyperscale data lakes — including direct responsibility for durability, availability, and performance SLOs measured in 9s.

•
Demonstrated ability to set technical strategy across business units and partner organizations. You have driven multi-year storage architectures adopted by multiple teams, vendors, or customers. You can point to measurable outcomes such as GPU utility lift, $/PB reduction, incidents eliminated, and time-to-bring-up compressed.

•
You are 100% hands-on in engineering. You write and review production code yourself. When a bug requires it, you read Lustre, NFS, kernel, NVMe-oF, or SPDK source code. You also run scale tests or recovery drills personally instead of delegating.

•
Strong proficiency in at least one systems language (C, C++, Rust, or Go) and proficiency in Python; comfortable in the Linux kernel storage and networking stacks (block layer, RDMA / RoCE / InfiniBand, NVMe, page cache, VFS, multipath).

•
Frequent daily use of advanced AI coding and autonomous tools, including specific examples showing how you accelerated building, coding, debugging, validation, and operations. Also, share your perspective on future trends.

•
Excellent written and verbal communication. You can write a one-pager that aligns a VP. You can also write a six-pager that aligns an entire org. You can explain a deep technical trade-off to an SRE, a vendor CTO, and an internal customer in the same week.

•
Comfort operating in a 24/7 production environment where storage incidents directly impact GPU revenue, with a security-first approach baked into every build.

Ways to stand out from the crowd:

•
Proven background in designing or managing storage solutions for AI training or inference at 10k+ GPU scale, demonstrating clear improvements in GPU utilization or reducing I/O bottlenecks.

•
Open-source contributions or maintainership in Lustre, NFS, SPDK, NVMe / NVMe-oF, CSI, Ceph, MinIO, RocksDB, or related projects.

•
Built or led a disaggregated-inference or Inference-Time-Compute storage architecture — KV caching to fast in-cluster or GPU-adjacent storage, WORM at scale, storage-aware scheduling, or database-integrated inference.

•
Public technical contributions — patents, peer-reviewed papers (FAST, SOSP, NSDI, OSDI, ATC), keynote talks, or RFCs — that demonstrate expertise and leadership in storage for AI infrastructure.

NVIDIA led the way in accelerated computing. Today, our AI infrastructure drives global intelligence, changing industries worldwide. The AI Cloud Storage group forms the base that maintains the world's largest GPU fleet's productivity. Every model trained, every inference served, and every checkpoint saved passes through systems we develop, construct, and manage.

Widely considered to be one of the technology world’s most desirable employers, NVIDIA offers highly competitive salaries and a comprehensive benefits package. As you plan your future, see what we can offer to you and your family www.nvidiabenefits.com/

Your base salary will be determined based on your location, experience, and the pay of employees in similar positions. The base salary range is 320,000 USD - 488,750 USD.

You will also be eligible for equity and benefits.

Applications for this job will be accepted at least until September 6, 2026.

This posting is for an existing vacancy.

NVIDIA uses AI tools in its recruiting processes.

NVIDIA is committed to fostering an inclusive work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law.",9591,https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Distinguished-Engineer--Storage---AI-Cloud_JR2018037,,,,,,,no_match,,2026-09-13,,2026-09-13,,11,startDate,true,0,,2026-09-06,-7,Regular Employee,Engineering
JR2019010,"Principal Architect, System Software - Orbital Data Center",NVIDIA,2100 NVIDIA USA,Full time,Posted Yesterday,2026-09-06,7,2019,"US, CA, Santa Clara",2,"US, CA, Santa Clara; US, Remote",True,CA,United States of America,True,5,"Space-1 is NVIDIA's first Orbital Data Center (ODC) module — a Vera Rubin–class compute platform engineered for low-Earth orbit mission. It is the first step in a multi-generation orbital roadmap to speed up AI adoption. We are looking for a strong technical architect to own end-to-end system software architecture for Space-1 and successor orbital platforms. You will architect the full stack — application to libraries,  from data center stack to BMC and BIOS firmware, manageability, and telemetry through the host OS, GPU and CPU drivers, and CUDA — to deliver a production-ready inference platform that operates reliably in the radiation, thermal-cycling, and remote-operations environment of LEO. You will partner closely with the orbital hardware system architecture team, drive customer use cases with constellation operators, align architecture with mission requirements, and bring the best orbital AI products to market. Join us at the forefront of technological advancement.

What you'll be doing:

•
Own system architecture for inference stack and other applications running on this class of products and make it resilient to any fault happening in space.

•
Co-architect with the orbital hardware system architecture team to define interfaces, partitioning, and trade-offs across silicon, board, firmware, OS, and AI workload layers for 5-year LEO missions.

•
Own end-to-end system software architecture for Space-1 and successor Orbital Data Center modules — covering data center stack,  BMC firmware, BIOS, host OS, GPU/CPU drivers, CUDA, DCGM, and manageability telemetry as a single integrated stack.

•
Define the manageability architecture for an unreachable, autonomous data center: remote bring-up, in-orbit firmware update, dual-module redundancy, fault containment, recovery from SEU/SEFI events, and telemetry for fleets ranging from tens to millions of nodes.

•
Architect rad-tolerant system software behaviors — ECC handling, memory scrubbing, latch-up mitigation, deterministic recovery, and graceful degradation through 5 years and up to ~8,000 thermal cycles in dawn–dusk sun-synchronous orbit.

•
Drive Redfish, MCTP, PLDM, and constellation-level management protocols across BMC, BIOS, and host software so customers can operate orbital fleets with the same tools they use on the ground.

•
Define minimum BMC feature set, pin budget, boot architecture (rugged M.2 / VPX-class options), and dual-module redundancy strategy in partnership with platform and mechanical engineering.

•
Partner with cloud and constellation customers (SpaceX, Blue Origin, Starcloud, Planet, Cowboy Space, and others) to translate mission requirements — orbit, duty cycle, NSA PHIPs security, post-quantum networking (CX9), inference SLAs — into actionable platform software architecture.

•
Drive reliability and optimization in the system software architecture from an orbital data center viewpoint, including correct operation through eclipse periods and idle-power retention strategies.

•
Work closely with the bring-up team and resolve issues at Speed of Light from first silicon through first launch. Own quality, reliability, and telemetry performance of the system software delivered with each ODC module shipped to customers.

What we need to see:

•
15+ years of relevant experience in server/platform system software — spanning compute libraries, BMC firmware, BIOS, host OS, drivers, and manageability

•
BS, MS, or PhD in EE/CS or related field of education (or equivalent experience).

•
Working experience in building AI infrastructure and systems in space. Proven record of architecting and delivering platform software for large-scale data centers or mission-critical embedded systems.

•
Strong knowledge of server architecture, data center manageability, and full-stack integration of firmware with OS and accelerator software. Hands-on experience with data center health management workflows, telemetry, and fault management at scale.

•
Solid understanding of hardware management interfaces (USB, SMBus/I2C, PCIe) and proficiency with modern management protocols including Redfish, MCTP, and PLDM.

•
Strong and demonstrable skill in C/C++ and Python.

•
Experience programming and debugging server platforms, including pre-silicon and platform bring-up environments.

•
Experience in SCM (e.g. Git, Perforce) and project management tools like Jira.

•
Excellent written and oral communication skills, good work ethics, high sense of team-work, love to produce quality work, and commitment to finish your tasks every single day.

•
You are a self-starter who loves to find creative solutions to complicated problems and hands on with coding.

Ways to stand out from the crowd:

•
Experience architecting platform software for space, aerospace, defense, or other radiation, thermal, and vibration-constrained environments — including SEU/SEFI mitigation, ECC strategy, TID/SEE qualification, and rad-hard design partitioning. Being a part of a start up or initiative directly related to space data centers.

•
Hands-on experience with autonomous, remote, or unreachable data center operations — in-orbit or in-field firmware update, dual-module redundancy, and recovery without physical access. Hands-on with x86 or ARM (Grace/Vera) system architecture and the NVIDIA AI software stack (CUDA, DCGM, DOCA/OFED, GPU drivers, DGX OS).

•
Familiarity with NSA PHIPs security, post-quantum networking, and aerospace standards (VPX, MIL-STD shock/vibe, NASA EEE-INST-002).

•
Proven technical leadership driving large complex programs with 50+ engineers across firmware, OS, driver, and AI stack teams.

•
Skilled in reviewing hardware schematics and PCB layouts for debugging, design verification, and collaboration with hardware engineers.

NVIDIA's invention of the GPU in 1999 sparked the growth of the PC gaming market, redefined modern computer graphics, and revolutionized parallel computing. More recently, GPU deep learning ignited modern deep learning — the next era of computing — with the GPU acting as the brain of computers, robots, and self-driving cars that can perceive and understand the world. Today, we are increasingly known as “the AI computing company.” We're looking to grow our company and establish teams with the most thoughtful people in the world. NVIDIA is leading the way in groundbreaking developments in Artificial Intelligence, High-Performance Computing, and Visualization. Our invention serves as the visual cortex of modern computers and is at the heart of our products and services. Our work opens up new universes to explore, enables amazing creativity and discovery, and powers what were once science fiction inventions from artificial intelligence to autonomous cars. NVIDIA is seeking exceptional individuals like you to help us drive the next wave of artificial intelligence.

Your base salary will be determined based on your location, experience, and the pay of employees in similar positions. The base salary range is 272,000 USD - 431,250 USD.

You will also be eligible for equity and benefits.

Applications for this job will be accepted at least until September 10, 2026.

This posting is for an existing vacancy.

NVIDIA uses AI tools in its recruiting processes.

NVIDIA is committed to fostering an inclusive work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law.",7696,https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Principal-Architect--System-Software---Orbital-Data-Center_JR2019010,,https://www.linkedin.com/jobs/view/4423296016,2026-08-26,25,among first 25,-11,matched,title,2026-09-13,2026-09-10T01:51:44.680577,2026-09-13,,7,startDate,true,0,,2026-09-10,-3,Regular Employee,Engineering
JR2020348,Senior Software Engineer - Manufacturing and Factory,NVIDIA,2100 NVIDIA USA,Full time,Posted Yesterday,2026-09-06,7,2020,"US, CA, Santa Clara",5,"US, CA, Santa Clara; US, TX, Austin; US, Remote; US, NC, Durham; US, WA, Redmond",True,CA;TX;NC;WA,United States of America,True,5,"NVIDIA has been transforming computer graphics, PC gaming, and accelerated computing for more than 25 years. It’s a unique legacy of innovation that’s fueled by great technology—and amazing people. Today, we’re tapping into the unlimited potential of AI to define the next era of computing. An era in which our GPU acts as the brains of computers, robots, and self-driving cars that can understand the world. Doing what’s never been done before takes vision, innovation, and the world’s best talent. As an NVIDIAN, you’ll be immersed in a diverse, supportive environment where everyone is inspired to do their best work.

NVIDIA has a rapidly expanding ecosystem of data center platform & node designs. From single node HGX/DGX systems all the way up to large multi-node NVLink domain rack architectures. These designs have become core to NVIDIA's rapidly growing enterprise and cloud provider businesses. Each bringing together the full power of NVIDIA GPUs, NVIDIA NVLink, NVIDIA InfiniBand networking, NVIDIA Grace CPUs, and a fully optimized NVIDIA AI and HPC software stack. We’re searching for a highly motivated, technical leader to design, drive, and operationalize rack-scale factory and deployment flows for next-generation data center products. The ideal candidate will combine deep systems expertise, decisive technical leadership, and a passion for building reliable, debuggable, and scalable manufacturing and deployment solutions.

What you’ll be doing:

•
Lead and drive rack-scale/L11 flows for factory and initial data center deployment.

•
Design and implement end-to-end factory workflows, including firmware flashing sequences, security provisioning, and deployment of software mitigations.

•
Collaborate with data center architects, ODMs, and OEMs to define factory and data center requirements that ensure efficient and reliable production ramp.

•
Champion reliability, debuggability and optimization in firmware, diagnostic and deployment tool design.

•
Drive pre-silicon readiness for factory & manufacturing workflows for rack-scale products. Using NVIDIA's industry leading simulation & emulation technology.

•
Mentor architects and engineering teams to grow them into future leaders.

•
Make key technical decisions even when faced with ambiguity

What we need to see:

•
BS or MS degree in Computer Engineering, Computer Science, or related degree or equivalent experience.

•
8+ years in the area of System architecture and design

•
Deep experience in designing architecture for scalable and performant server systems, particularly at the SW/HW interface.

•
Strong understanding of networking technology & protocols (e.g. Ethernet, Infiniband)

•
Previous experience working with complex system software for accelerators such as GPUs, DPUs, or FPGAs

•
Expertise in out-of-band and in-band management architectures.

•
Knowledge of system management protocols such as Redfish and IPMI.

•
Demonstrable experience in implementing left shift strategy to de-risk program execution. Excellent written and verbal communication skills.

Ways to stand out from the crowd:

•
Knowledge of large-scale cloud and cluster level deployment and management systems.

•
Demonstrated track record of leading data center products across the entire lifecycle, spanning inception, pre-silicon development, post-silicon bring-up, manufacturing, and deployment.

We are widely considered to be one of the technology world’s most desirable employers, and as a result have some of the most forward-thinking and hardworking people in the world working for us. So if you're clever, creative, and driven, we'd love to have you join the team.

Your base salary will be determined based on your location, experience, and the pay of employees in similar positions. The base salary range is 184,000 USD - 287,500 USD for Level 4, and 224,000 USD - 356,500 USD for Level 5.

You will also be eligible for equity and benefits.

Applications for this job will be accepted at least until September 10, 2026.

This posting is for an existing vacancy.

NVIDIA uses AI tools in its recruiting processes.

NVIDIA is committed to fostering an inclusive work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law.",4556,https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-Software-Engineer---Manufacturing-and-Factory_JR2020348-1,,https://www.linkedin.com/jobs/view/4395482243,2026-09-06,38,38 applicants,0,matched,title,2026-09-13,2026-09-13T12:20:40,2026-09-13,,7,startDate,true,1,,2026-09-10,-3,Regular Employee,Engineering
